ANNEE;COLL_NOM;COLL_SIRET;COLL_TYPE;ACTE_DATE;ACTE_REF;ATTRIB_NOM;ATTRIB_SIRET;SUB_OBJ;SUB_MONTANT;Notification à la commission Européenne
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION CULTURELLE ET SPORTIVE DES ECOLES PUBLIQUES DE POITIERS - ACSEP;38058767500100.0;"Création, développement, formation  et diffusion de  trois lots de quatre malles pédagogiques ""Laïcité et la Mixité"" abordant les autres thèmes suivants: N°1 Egalité filles-garçons -N°2 Lutte contre les discriminations- N°3 La devise Républicaine- N°4 Le vivre ensemble.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION CULTURELLE ET SPORTIVE DES ECOLES PUBLIQUES DE POITIERS - ACSEP;38058767500100.0;"LIEN SOCIAL ET CITOYENNETE
Il s'agit de developper des moyens d'expression artistiques et culturelles sur les quartiers prioritaires de la ville  et de renforcer l'échange entre les quartiers par des projets  artistiques communs.

* Projet de création de 4 livres illustrés par les enfants, se passant le relais d'un quartier à un autre : "" Écris-moi la suite"" . Travail d'écriture, d'illustration et découverte de l'édition d'un livre, en s'attachant à valoriser le vivre ensemble dans les quartiers ,avec le regard  aiguisé des enfants.

* Ateliers de découvertes des calligraphies du monde, sur la pause méridienne au sein de 10 écoles  élémentaires des quartiers du contrat de ville. 

*Interventions d'un artiste peintre au sein de 4 écoles et de l'accueil de l'ACSEP pour la réalisation d'un projet citoyen collaboratif, en utilisant le détournement d'affiches publicitaires ou de cinéma, pour lutter contre le sexisme quotidien.";3000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DE GESTION DE LA MAISON DES 3 QUARTIERS - M3Q;32928709800000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans et des ados jusqu'à 17 ans, de l'organisation de mini-camps et de séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;113390.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DES CENTRES SOCIOCULTURELS DES 3 CITES;39357424900000.0;Aide pour permettre le bon fonctionnement et l'animation du Conseil Citoyen des 3 Cités;1400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;"L'association a fait le choix de développer une présence hors les murs pour s'imprégner de la vie du quartier et être à l'écoute.  Plusieurs actions vont être réalisées :
- Des ateliers autour de plusieurs disciplines et autour de la thématique : « toute une vie à Bel-Air !
- Réalisation d'un livre/CD retraçant le parcours migratoire d'un groupe d'habitants du quartier de Bel-Air.
- Mise en place d'ateliers d'écriture Slam en direction du public jeunes autour de la thématique de la jeunesse au sein d'un quartier populaire : Votre vie dans le quartier ? 
- Gouter philo : ""mon quartier, mes amis, mes amour... mes espoirs !""  : moment d'échanges entre les enfants de l'accueil de loisirs, accompagnée d'une intervenante, suite au visionnage d'un reportage/ film permettant d'amorcer la discussion autour du vivre ensemble.";1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;"Santé jeunes familles : Cette aide va permettre de conduire differentes actions autour de la santé.
1) Le DINER QUIZZ est une action de prévention autour de la santé pour apporter une meilleure expertise et répondre aux besoins des publics ciblés.
2) Saveurs d'Automne 
Cette action a pour objectifs de sensibiliser les habitants du quartier aux circuits-courts et à la consommation de légumes de saison en privilégiant les échanges.
3) Atelier santé-Loisirs
Tous les lundis, une animatrice référente du groupe organise avec l'intervention régulière d'experts santé, des ateliers de pratiques, d'échanges et d'informations autour de sujets ciblés.
4) Cabaret santé
Le cabaret santé est une action de prévention sur des questions autour de la santé. Il se présente sous une forme ludique, entremêlant les questions, les défis, adaptés à tous les publics quel que soit leur âge.";2500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;"Action Bien dans tes baskets :
Il s'agit de sensibiliser à la pratique sportive et encourager une consommation alimentaire équilibrée";1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;"Financement pour l'animation d'un lieu ressource au ""P'tit B"", place des Templiers, afin de soutenir les habitants dans leurs recherches d'emploi et de formation à partir du support numérique.";2400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Mise en oeuvre d'actions d'accompagnement des parents et d'actions partagées parents-enfants;3500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION DE BEAULIEU;32402138500000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans et des ados jusqu'à 17 ans, de l'organisation de mini-camps et de séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;127230.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION POITIERS SUD - CAPSUD;32385850600000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans et des ados jusqu'à 17 ans, de l'organisation de mini-camps et de séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;93875.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;COURONNERIES DEMAIN;81439055500000.0;Aide pour permettre le bon fonctionnement et l'animation du Conseil Citoyen des Couronneries.;1400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;COURONNERIES DEMAIN;81439055500000.0;"L'animation de rue, ""la Rue Lotte""  est l'espace d'animation dans la rue, au pied des immeubles. Une équipe est là toute l'année (périodes scolaires avril, juillet et août et chaque semaine les mercredis). 
C'est aussi la mise en place de médiations entre familles et acteurs du quartier pour faire connaitre ce qui existe autour d'eux. Ce sera l'enjeu pour 2017, établir des liens avec les familles des jeunes enfants venus l'été 2016 âgés de 6 à 8 ans et que nous ne connaissons pas.";2500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;COURONNERIES DEMAIN;81439055500000.0;"Les chantiers loisirs ont été créés pour favoriser l'accès des jeunes et de leurs familles aux loisirs. Ils sont d'abord et avant tout un support pédagogique pour les animateurs. Certains chantiers sont de vrais supports éducatifs pour les animateurs jeunes. C'est une ressource essentielle pour eux pour construire des relations pérennes avec les jeunes et leur famille.
Les chantiers loisirs permettent également de valoriser des savoirs faire chez certains jeunes.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;COURONNERIES DEMAIN;81439055500000.0;"Subvention pour l'action de remobilisation des jeunes en s'appuyant d'une part sur l'accompagnement de jeunes en service servique et d'autre part sur le secteur de l'animation et du cinéma-documentaire. Pour exemple, dans ce cadre un documentaire ""Premiers pas"" a permis de réaliser le portait de jeunes des Couronneries dans leur démarche d'insertion professionnelle.";2900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;COURONNERIES DEMAIN;81439055500000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans et des ados jusqu'à 17 ans, de l'organisation de mini-camps et de séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;183600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LE LOCAL;30629266500000.0;Subvention pour le fonctionnement des accueils de loisirs des enfants de 3 à 6 ans, de 7 à 11 ans et des ados jusqu'à 17 ans, de l'accueil informel des jeunes, de l'organisation de mini-camps et des séjours dans le cadre du Contrat Enfance Jeunesse signé entre la ville de Poitiers et la Caisse d'Allocations Familiales de la Vienne.;139244.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LE TOIT DU MONDE;32515885500000.0;Promouvoir les rencontres entre les familles de différentes origines (dont françaises) afin d'échanger sur des questions lièes à la famille et à la parentalité.;1300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LE TOIT DU MONDE;32515885500000.0;Subvention pour favoriser l'acès aux droits et l'insertion des personnes étrangères dans la société française.;3400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;SAINT-ELOI VIVRE ENSEMBLE - SEVE;53952807500000.0;"Le projet ""histoire du quartier"" :
L'évolution rapide du quartier (habitations puis institutions) succite de la part des personnes engagées depuis de nombreuses années dans la vie associative de transmettre l'histoire de celui-ci aux nouveaux arrivants.";500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0077;RADIO PULSAR;34906291900000.0;"Projet de co-réalisation de programmes radios avec des jeunes des cinq quartiers prioritaires de la ville de Poitiers intitulé ""aux ondes citoyens"". Les thématiques abordées seront notamment la laïcité, l'égalité femme-homme et le vivre-ensemble.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;ASSOCIATION DE GESTION DES FOYERS SOCIAUX KENNEDY;78156669000000.0;KENNEDY, UNE TOUR AU COEUR DES COURONNERIES : Réalisation d'un ouvrage sur la tour Kennedy par ses résidents actuels et anciens, en partenariat avec les éditions FLBLB.;2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;ASSOCIATION DES PETITS DEBROUILLARDS POITOU-CHARENTES;49213996900000.0;"Le projet « UniverCités"" est destiné aux jeunes des quartiers populaires. A travers ce projet, l'association souhaite mettre en lien les jeunes des quartiers situés en politique de la ville et les lieux universitaires de Poitiers. Ce projet propose d'organiser des temps de rencontre entre universitaires, étudiants et jeunes dans le cadre scolaire et/ou des loisirs, qui travailleraient en commun autour d'une question mêlant enjeux scientifiques, sociaux et politiques. L'objectif étant de préparer une grande journée de débats à l'Université en présence de scientifiques.

Le projet UniverCité est défini comme le tutorat d'un groupe d'étudiants auprès d'une classe et/ou d'un groupe de jeunes.
Pour les écoles élémentaires : Il s'agit d'une activité de pratique des sciences expérimentales via un atelier semestriel ou un mini-stage, soit l'équivalent de 25h de face à face pédagogique à l'école, en périscolaire ou en temps de loisirs. 
Pour les collèges et les structures socioculturelles : le projet est structuré autour d'une thématique transversale comme : le développement durable, les technologies de l'information et la communication, l'Homme...";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0107;CENTRE FAMILIAL;33897900800000.0;"ESPACE RESSOURCE
L'action s'appuie sur l'apprentissage de l'informatique et l'accompagnement individuel comme outils d'insertion pour les personnes en recherche d'emploi : ateliers de traitement de texte, création d'adresse mail, rédaction de CV, recherche d'emploi sur Internet... 23 personnes ont bénéficié d'un accompagnement personnalisé en 2016.";1600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0185;ASSOCIATION CULTURELLE DES TOGOLAIS DE POITIERS - ACTP;50235133100000.0;Célébration des 20 ans de l'association permettant : le renforcement de ses actions culturelles et de ses liens avec d'autres associations étudiantes et poitevines, la sensibilisation des étudiants internationaux sur leurs droits et devoirs en France, le développement de l'interculturalité entre étudiants internationaux et français;500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0185;ORDRE DU BITARD (LOUE SOIT-IL);49339807700000.0;Perpétuer et faire découvrir les traditions estudiantines propres à la ville de Poitiers en organisant la traditionnelle semaine de festivités à destination des étudiants de l'université de Poitiers.;400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;LES RESTAURANTS DU COEUR LES RELAIS DU COEUR DE LA VIENNE;38436683700000.0;ORGANISATION D'UN SÉJOUR A LA MER;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0188;L'EVEIL;33235830800000.0;"Organisation de sorties familles.
Les tarifs proposés sont adaptés aux ressources des familles et notamment ceux concernant les enfants.";9500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-06-19;2017-0130;NEUVIEME ART EN VIENNE;51863768100000.0;Regards Croisés-Rencontres du public avec des auteurs de bande dessinée et des spécialistes des thèmes abordés.;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;CEP POITIERS SAINT-BENOIT VOLLEY-BALL;47893873100000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;8989.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;POITIERS CEP BASKETBALL;34872048300000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;7200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0387;STADE POITEVIN RUGBY - SPR;32286917300000.0;Avance de trésorerie sur la subvention de fonctionnement 2017;56800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0391;CINE U;33340321000000.0;"Soutien à l'association pour la gestion de la salle de cinéma ""Le Dietrich"" et pour ses actions autour du cinéma : rencontres, débats";18000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0394;CENTRE D'ANIMATION POITIERS SUD - CAPSUD;32385850600000.0;L'association sollicite une avance sur la demande de subvention 2017 pour face face à ses frais de fonctionnement dans l'attente du vote du budget.;60000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0472;POITIERS JEUNES;39882080300000.0;Avance de subvention de fonctionnement pour Poitiers Jeunes;50000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2016-12-05;2016-0472;RADIO PULSAR;34906291900000.0;Avance subvention de fonctionnement Radio Pulsar;12250.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;CLUB DES TOUJOURS JEUNES;82415573300000.0;Subvention destinée à l'organisation de la course cycliste et du cyclo-cross régional organisé au Breuil Mingot.;500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DU CENTRE SOCIOCULTUREL DE LA BLAISERIE;32075384100000.0;Réalisation dans le courant 2017 d'un chantier de jeunes autour d'actions de solidarité au Sénégal. 14 jeunes poitevins sont concernés par le projet.;1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION POITIERS SUD - CAPSUD;32385850600000.0;"Mise en place de temps de chantiers, et de séjours à tarif réduits pour les jeunes de 11/18 ans de Poitiers sud.
La participation des jeunes à des chantiers d'utilité sociale et/ou culturelle favorise la valorisation des jeunes.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LE TOIT DU MONDE;32515885500000.0;"Organisation d'une conférence intitulé "" comment la laïcité peut être un levier à l'émancipation des femmes"" à l'occasion du 8 mars 2017";500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;UNION DEPARTEMENTALE DES ASSOCIATIONS POUR LE DON DE SANG BENEVOLE DE LA VIENNE;49398299500000.0;Développer le don de sang en milieu urbain (Ville de Poitiers);500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;UNION DEPARTEMENTALE DES ASSOCIATIONS POUR LE DON DE SANG BENEVOLE DE LA VIENNE;49398299500000.0;Organisation d'une grande collecte de sang sur le Campus de Poitiers durant 3 jours à la Maison des Etudiants;500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;UNION DEPARTEMENTALE DES ASSOCIATIONS POUR LE DON DE SANG BENEVOLE DE LA VIENNE;49398299500000.0;Permettre au futur Donneur Volontaire de Moelle Osseuse de pouvoir s'inscrire sur le fichier DVMO en une seule et même démarche;800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;ADEQUATE COMPAGNIE;52212050000000.0;"Accompagnement de la Compagnie chorégraphique de Lucie Augeai et David Gernez, pour la diffusion de ""JOB"" au Festival d'Avignon.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;ASSOCIATION GHIZZOLO;45066249900000.0;"Soutien à l'organisation du festival ""Musique et passion"" qui se déroulera du 26 au 30 avril 2017 avec diffusion de concerts dans des lieux patrimoniaux de la Ville et des lieux culturels alternatifs.";1500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;LA MARTINGALE;41874415700000.0;Aide aux deux créations de 2017, [Plaire] Abécédaire de la séduction de Jérôme Rouger, comédien de la compagnie et [Rubato n'co] de Patrick Ingueneau, musicien.;2000.0;NON
